id,run_id,game_id,section_name,position_in_section,overall_position
39475,524,56,Popular,14,
39476,524,201,Popular,15,
39477,524,43,Popular,16,
39478,524,286,Popular,17,
39479,524,380,Popular,18,
39480,524,91,Popular,19,
39481,524,119,Popular,20,
39482,524,203,New Games,1,6
39483,524,292,New Games,2,7
39484,524,410,New Games,3,8
39485,524,171,New Games,4,9
39486,524,145,New Games,5,10
39487,524,347,New Games,6,
39488,524,362,New Games,7,
39489,524,200,New Games,8,
39490,524,321,New Games,9,
39491,524,60,New Games,10,
39492,524,80,New Games,11,
39493,524,118,New Games,12,
39494,524,331,New Games,13,
39495,524,58,New Games,14,
39496,524,180,New Games,15,
39497,524,32,New Games,16,
39498,524,6,Slots,1,11
39499,524,230,Slots,2,12
39500,524,64,Slots,3,13
39501,524,217,Slots,4,14
39502,524,150,Slots,5,15
39503,524,216,Slots,6,
39504,524,361,Slots,7,
39505,524,24,Slots,8,
39506,524,5,Slots,9,
39507,524,116,Slots,10,
39508,524,209,Slots,11,
39509,524,284,Slots,12,
39510,524,14,Slots,13,
39511,524,250,Slots,14,
39512,524,165,Slots,15,
39513,524,154,Slots,16,
39514,524,159,Slots,17,
39515,524,232,Slots,18,
39516,524,344,Slots,19,
39517,524,199,Slots,20,
39518,524,200,Slots,21,
39519,524,277,Slots,22,
39520,524,355,Slots,23,
39521,524,179,Slots,24,
39522,524,380,Slots,25,
39523,524,114,Slots,26,
39524,524,79,Slots,27,
39525,524,103,Slots,28,
39526,524,253,Slots,29,
39527,524,131,Slots,30,
39528,524,166,Slots,31,
39529,524,280,Slots,32,
39530,524,100,Live Casino,1,16
39531,524,218,Live Casino,2,17
39532,524,401,Live Casino,3,18
39533,524,23,Live Casino,4,19
39534,524,357,Live Casino,5,20
39535,524,406,Live Casino,6,
39536,524,185,Jackpots,1,21
39537,524,281,Jackpots,2,22
39538,524,29,Jackpots,3,23
39539,524,31,Jackpots,4,24
39540,524,270,Jackpots,5,25
39541,524,150,Jackpots,6,
39542,524,21,Jackpots,7,
39543,524,173,Jackpots,8,
39544,524,116,Jackpots,9,
39545,524,49,Jackpots,10,
39546,525,253,Popular,1,1
39547,525,301,Popular,2,2
39548,525,27,Popular,3,3
39549,525,3,Popular,4,4
39550,525,355,Popular,5,5
39551,525,378,Popular,6,
39552,525,53,Popular,7,
39553,525,136,Popular,8,
39554,525,56,Popular,9,
39555,525,129,Popular,10,
39556,525,362,Popular,11,
39557,525,216,Popular,12,
39558,525,356,Popular,13,
39559,525,203,Popular,14,
39560,525,163,Popular,15,
39561,525,19,Popular,16,
39562,525,38,Popular,17,
39563,525,387,Popular,18,
39564,525,336,Popular,19,
39565,525,262,Popular,20,
39566,525,160,Popular,21,
39567,525,392,Popular,22,
39568,525,86,Popular,23,
39569,525,65,New Games,1,6
39570,525,280,New Games,2,7
39571,525,130,New Games,3,8
39572,525,19,New Games,4,9
39573,525,409,New Games,5,10
39574,525,271,New Games,6,
39575,525,320,New Games,7,
39576,525,171,New Games,8,
39577,525,60,New Games,9,
39578,525,288,New Games,10,
39579,525,145,New Games,11,
39580,525,80,New Games,12,
39581,525,203,New Games,13,
39582,525,253,New Games,14,
39583,525,32,New Games,15,
39584,525,321,New Games,16,
39585,525,129,New Games,17,
39586,525,130,Slots,1,11
39587,525,378,Slots,2,12
39588,525,388,Slots,3,13
39589,525,80,Slots,4,14
39590,525,189,Slots,5,15
39591,525,244,Slots,6,
39592,525,27,Slots,7,
39593,525,315,Slots,8,
39594,525,42,Slots,9,
39595,525,236,Slots,10,
39596,525,392,Slots,11,
39597,525,7,Slots,12,
39598,525,235,Slots,13,
39599,525,394,Slots,14,
39600,525,65,Slots,15,
39601,525,393,Slots,16,
39602,525,374,Slots,17,
39603,525,12,Slots,18,
39604,525,129,Slots,19,
39605,525,389,Slots,20,
39606,525,387,Slots,21,
39607,525,261,Slots,22,
39608,525,131,Slots,23,
39609,525,271,Slots,24,
39610,525,43,Slots,25,
39611,525,408,Slots,26,
39612,525,136,Slots,27,
39613,525,357,Live Casino,1,16
39614,525,403,Live Casino,2,17
39615,525,405,Live Casino,3,18
39616,525,23,Live Casino,4,19
39617,525,61,Live Casino,5,20
39618,525,383,Live Casino,6,
39619,525,315,Jackpots,1,21
39620,525,273,Jackpots,2,22
39621,525,130,Jackpots,3,23
39622,525,58,Jackpots,4,24
39623,525,355,Jackpots,5,25
39624,525,194,Jackpots,6,
39625,525,43,Jackpots,7,
39626,525,251,Jackpots,8,
39627,525,235,Jackpots,9,
39628,525,12,Jackpots,10,
39629,525,408,Jackpots,11,
39630,525,136,Jackpots,12,
39631,526,409,Popular,1,1
39632,526,145,Popular,2,2
39633,526,152,Popular,3,3
39634,526,276,Popular,4,4
39635,526,80,Popular,5,5
39636,526,318,Popular,6,
39637,526,124,Popular,7,
39638,526,232,Popular,8,
39639,526,307,Popular,9,
39640,526,52,Popular,10,
39641,526,67,Popular,11,
39642,526,164,Popular,12,
39643,526,184,Popular,13,
39644,526,374,Popular,14,
39645,526,90,Popular,15,
39646,526,189,Popular,16,
39647,526,166,Popular,17,
39648,526,118,New Games,1,6
39649,526,30,New Games,2,7
39650,526,343,New Games,3,8
39651,526,32,New Games,4,9
39652,526,115,New Games,5,10
39653,526,203,New Games,6,
39654,526,159,New Games,7,
39655,526,277,New Games,8,
39656,526,90,New Games,9,
39657,526,321,New Games,10,
39658,526,200,New Games,11,
39659,526,307,New Games,12,
39660,526,184,Slots,1,11
39661,526,21,Slots,2,12
39662,526,35,Slots,3,13
39663,526,49,Slots,4,14
39664,526,64,Slots,5,15
39665,526,232,Slots,6,
39666,526,318,Slots,7,
39667,526,128,Slots,8,
39668,526,226,Slots,9,
39669,526,207,Slots,10,
39670,526,217,Slots,11,
39671,526,343,Slots,12,
39672,526,43,Slots,13,
39673,526,67,Slots,14,
39674,526,81,Slots,15,
39675,526,360,Slots,16,
39676,526,205,Slots,17,
39677,526,130,Slots,18,
39678,526,153,Slots,19,
39679,526,124,Slots,20,
39680,526,369,Slots,21,
39681,526,123,Slots,22,
39682,526,20,Slots,23,
39683,526,86,Slots,24,
39684,526,112,Slots,25,
39685,526,409,Slots,26,
39686,526,392,Slots,27,
39687,526,311,Live Casino,1,16
39688,526,218,Live Casino,2,17
39689,526,172,Live Casino,3,18
39690,526,212,Live Casino,4,19
39691,526,109,Live Casino,5,20
39692,526,186,Live Casino,6,
39693,526,404,Live Casino,7,
39694,526,368,Live Casino,8,
39695,526,340,Live Casino,9,
39696,526,165,Jackpots,1,21
39697,526,343,Jackpots,2,22
39698,526,209,Jackpots,3,23
39699,526,388,Jackpots,4,24
39700,526,205,Jackpots,5,25
39701,526,189,Jackpots,6,
39702,526,180,Jackpots,7,
39703,526,81,Jackpots,8,
39704,526,136,Jackpots,9,
39705,528,352,Popular,1,1
39706,528,86,Popular,2,2
39707,528,338,Popular,3,3
39708,528,284,Popular,4,4
39709,528,295,Popular,5,5
39710,528,260,Popular,6,
39711,528,35,Popular,7,
39712,528,183,Popular,8,
39713,528,32,Popular,9,
39714,528,201,Popular,10,
39715,528,215,Popular,11,
39716,528,306,Popular,12,
39717,528,12,Popular,13,
39718,528,217,Popular,14,
39719,528,129,Popular,15,
39720,528,185,Popular,16,
39721,528,49,Popular,17,
39722,528,131,Popular,18,
39723,528,65,Popular,19,
39724,528,362,New Games,1,6
39725,528,200,New Games,2,7
39726,528,206,New Games,3,8
39727,528,180,New Games,4,9
39728,528,277,New Games,5,10
39729,528,203,New Games,6,
39730,528,118,New Games,7,
39731,528,321,New Games,8,
39732,528,159,New Games,9,
39733,528,255,New Games,10,
39734,528,411,New Games,11,
39735,528,308,New Games,12,
39736,528,291,New Games,13,
39737,528,129,New Games,14,
39738,528,90,New Games,15,
39739,528,292,New Games,16,
39740,528,145,Slots,1,11
39741,528,25,Slots,2,12
39742,528,283,Slots,3,13
39743,528,223,Slots,4,14
39744,528,314,Slots,5,15
39745,528,281,Slots,6,
39746,528,70,Slots,7,
39747,528,308,Slots,8,
39748,528,291,Slots,9,
39749,528,296,Slots,10,
39750,528,335,Slots,11,
39751,528,125,Slots,12,
39752,528,273,Slots,13,
39753,528,203,Slots,14,
39754,528,190,Slots,15,
39755,528,360,Slots,16,
39756,528,184,Slots,17,
39757,528,79,Slots,18,
39758,528,284,Slots,19,
39759,528,35,Slots,20,
39760,528,352,Slots,21,
39761,528,33,Slots,22,
39762,528,394,Slots,23,
39763,528,299,Slots,24,
39764,528,9,Slots,25,
39765,528,411,Slots,26,
39766,528,237,Slots,27,
39767,528,340,Live Casino,1,16
39768,528,403,Live Casino,2,17
39769,528,339,Live Casino,3,18
39770,528,357,Live Casino,4,19
39771,528,57,Jackpots,1,20
39772,528,76,Jackpots,2,21
39773,528,398,Jackpots,3,22
39774,528,296,Jackpots,4,23
39775,528,257,Jackpots,5,24
39776,528,410,Jackpots,6,
39777,528,7,Jackpots,7,
39778,528,124,Jackpots,8,
39779,528,3,Jackpots,9,
39780,529,65,Popular,1,1
39781,529,166,Popular,2,2
39782,529,249,Popular,3,3
39783,529,376,Popular,4,4
39784,529,163,Popular,5,5
39785,529,318,Popular,6,
39786,529,12,Popular,7,
39787,529,149,Popular,8,
39788,529,86,Popular,9,
39789,529,5,Popular,10,
39790,529,135,Popular,11,
39791,529,130,Popular,12,
39792,529,90,Popular,13,
39793,529,296,Popular,14,
39794,529,137,Popular,15,
39795,529,360,Popular,16,
39796,529,24,Popular,17,
39797,529,139,Popular,18,
39798,529,331,Popular,19,
39799,529,331,New Games,1,6
39800,529,129,New Games,2,7
39801,529,139,New Games,3,8
39802,529,200,New Games,4,9
39803,529,180,New Games,5,10
39804,529,12,New Games,6,
39805,529,65,New Games,7,
39806,529,321,New Games,8,
39807,529,323,New Games,9,
39808,529,305,New Games,10,
39809,529,185,New Games,11,
39810,529,116,New Games,12,
39811,529,80,New Games,13,
39812,529,113,New Games,14,
39813,529,291,New Games,15,
39814,529,159,New Games,16,
39815,529,105,New Games,17,
39816,529,409,New Games,18,
39817,529,335,Slots,1,11
39818,529,390,Slots,2,12
39819,529,237,Slots,3,13
39820,529,90,Slots,4,14
39821,529,116,Slots,5,15
39822,529,17,Slots,6,
39823,529,136,Slots,7,
39824,529,161,Slots,8,
39825,529,399,Slots,9,
39826,529,370,Slots,10,
39827,529,67,Slots,11,
39828,529,129,Slots,12,
39829,529,359,Slots,13,
39830,529,272,Slots,14,
39831,529,344,Slots,15,
39832,529,143,Slots,16,
39833,529,331,Slots,17,
39834,529,70,Slots,18,
39835,529,249,Slots,19,
39836,529,203,Slots,20,
39837,529,334,Slots,21,
39838,529,113,Slots,22,
39839,529,224,Slots,23,
39840,529,289,Slots,24,
39841,529,93,Slots,25,
39842,529,185,Slots,26,
39843,529,65,Slots,27,
39844,529,248,Slots,28,
39845,529,53,Slots,29,
39846,529,318,Slots,30,
39847,529,164,Slots,31,
39848,529,244,Slots,32,
39849,529,311,Live Casino,1,16
39850,529,319,Live Casino,2,17
39851,529,108,Live Casino,3,18
39852,529,186,Live Casino,4,19
39853,529,386,Jackpots,1,20
39854,529,65,Jackpots,2,21
39855,529,114,Jackpots,3,22
39856,529,193,Jackpots,4,23
39857,529,387,Jackpots,5,24
39858,529,268,Jackpots,6,
39859,529,159,Jackpots,7,
39860,530,330,Popular,1,1
39861,530,392,Popular,2,2
39862,530,172,Popular,3,3
39863,530,274,Popular,4,4
39864,530,395,Popular,5,5
39865,530,81,Popular,6,
39866,530,132,Popular,7,
39867,530,76,Popular,8,
39868,530,151,Popular,9,
39869,530,331,Popular,10,
39870,530,203,Popular,11,
39871,530,338,Popular,12,
39872,530,183,Popular,13,
39873,530,209,Popular,14,
39874,530,15,Popular,15,
39875,530,405,Popular,16,
39876,530,376,Popular,17,
39877,530,28,Popular,18,
39878,530,141,Popular,19,
39879,530,326,Popular,20,
39880,530,149,Popular,21,
39881,530,155,Popular,22,
39882,530,340,New Games,1,6
39883,530,200,New Games,2,7
39884,530,354,New Games,3,8
39885,530,343,New Games,4,9
39886,530,402,New Games,5,10
39887,530,402,New Games,6,
39888,530,321,New Games,7,
39889,530,159,New Games,8,
39890,530,36,New Games,9,
39891,530,279,New Games,10,
39892,530,345,New Games,11,
39893,530,303,New Games,12,
39894,530,35,New Games,13,
39895,530,362,New Games,14,
39896,530,259,New Games,15,
39897,530,220,New Games,16,
39898,530,174,Slots,1,11
39899,530,398,Slots,2,12
39900,530,167,Slots,3,13
39901,530,328,Slots,4,14
39902,530,137,Slots,5,15
39903,530,361,Slots,6,
39904,530,32,Slots,7,
39905,530,144,Slots,8,
39906,530,250,Slots,9,
39907,530,201,Slots,10,
39908,530,385,Slots,11,
39909,530,62,Slots,12,
39910,530,214,Slots,13,
39911,530,140,Slots,14,
39912,530,267,Slots,15,
39913,530,391,Slots,16,
39914,530,297,Slots,17,
39915,530,55,Slots,18,
39916,530,118,Slots,19,
39917,530,155,Slots,20,
39918,530,304,Slots,21,
39919,530,116,Slots,22,
39920,530,48,Slots,23,
39921,530,31,Slots,24,
39922,530,143,Slots,25,
39923,530,310,Slots,26,
39924,530,60,Slots,27,
39925,530,311,Live Casino,1,16
39926,530,147,Live Casino,2,17
39927,530,212,Live Casino,3,18
39928,530,367,Live Casino,4,19
39929,530,169,Live Casino,5,20
39930,530,95,Live Casino,6,
39931,530,233,Jackpots,1,21
39932,530,77,Jackpots,2,22
39933,530,35,Jackpots,3,23
39934,530,19,Jackpots,4,24
39935,530,107,Jackpots,5,25
39936,530,279,Jackpots,6,
39937,530,372,Jackpots,7,
39938,530,107,Jackpots,8,
39939,530,300,Jackpots,9,
39940,530,255,Jackpots,10,
39941,531,63,Popular,1,1
39942,531,130,Popular,2,2
39943,531,201,Popular,3,3
39944,531,363,Popular,4,4
39945,531,355,Popular,5,5
39946,531,370,Popular,6,
39947,531,373,Popular,7,
39948,531,287,Popular,8,
39949,531,328,Popular,9,
39950,531,215,Popular,10,
39951,531,253,Popular,11,
39952,531,244,Popular,12,
39953,531,14,Popular,13,
39954,531,179,Popular,14,
39955,531,176,Popular,15,
39956,531,335,Popular,16,
39957,531,268,Popular,17,
39958,531,56,Popular,18,
39959,531,167,Popular,19,
39960,531,255,New Games,1,6
39961,531,171,New Games,2,7
39962,531,277,New Games,3,8
39963,531,19,New Games,4,9
39964,531,308,New Games,5,10
39965,531,321,New Games,6,
39966,531,30,New Games,7,
39967,531,32,New Games,8,
39968,531,203,New Games,9,
39969,531,200,New Games,10,
39970,531,145,New Games,11,
39971,531,156,New Games,12,
39972,531,79,Slots,1,11
39973,531,253,Slots,2,12
39974,531,372,Slots,3,13
39975,531,155,Slots,4,14
39976,531,282,Slots,5,15
39977,531,30,Slots,6,
39978,531,355,Slots,7,
39979,531,283,Slots,8,
39980,531,286,Slots,9,
39981,531,215,Slots,10,
39982,531,19,Slots,11,
39983,531,170,Slots,12,
39984,531,216,Slots,13,
39985,531,315,Slots,14,
39986,531,149,Slots,15,
39987,531,40,Slots,16,
39988,531,190,Slots,17,
39989,531,268,Slots,18,
39990,531,3,Slots,19,
39991,531,371,Slots,20,
39992,531,17,Slots,21,
39993,531,257,Slots,22,
39994,531,189,Slots,23,
39995,531,164,Slots,24,
39996,531,33,Slots,25,
39997,531,7,Slots,26,
39998,531,333,Slots,27,
39999,531,218,Live Casino,1,16
40000,531,100,Live Casino,2,17
40001,531,339,Live Casino,3,18
40002,531,108,Live Casino,4,19
40003,531,172,Live Casino,5,20
40004,531,236,Jackpots,1,21
40005,531,154,Jackpots,2,22
40006,531,203,Jackpots,3,23
40007,531,309,Jackpots,4,24
40008,531,351,Jackpots,5,25
40009,531,337,Jackpots,6,
40010,531,268,Jackpots,7,
40011,531,306,Jackpots,8,
40012,531,168,Jackpots,9,
40013,531,197,Jackpots,10,
40014,531,49,Jackpots,11,
40015,531,255,Jackpots,12,
40016,531,328,Jackpots,13,
40017,532,361,Popular,1,1
40018,532,350,Popular,2,2
40019,532,93,Popular,3,3
40020,532,78,Popular,4,4
40021,532,238,Popular,5,5
40022,532,231,Popular,6,
40023,532,98,Popular,7,
40024,532,338,Popular,8,
40025,532,240,Popular,9,
40026,532,53,Popular,10,
40027,532,142,Popular,11,
40028,532,387,Popular,12,
40029,532,377,Popular,13,
40030,532,113,Popular,14,
40031,532,358,Popular,15,
40032,532,299,Popular,16,
40033,532,190,Popular,17,
40034,532,91,Popular,18,
40035,532,328,Popular,19,
40036,532,375,Popular,20,
40037,532,248,Popular,21,
40038,532,313,Popular,22,
40039,532,180,New Games,1,6
40040,532,115,New Games,2,7
40041,532,307,New Games,3,8
40042,532,253,New Games,4,9
40043,532,321,New Games,5,10
40044,532,308,New Games,6,
40045,532,255,New Games,7,
40046,532,271,New Games,8,
40047,532,313,New Games,9,
40048,532,113,New Games,10,
40049,532,288,New Games,11,
40050,532,343,New Games,12,
40051,532,116,New Games,13,
40052,532,294,New Games,14,
40053,532,58,New Games,15,
40054,532,267,New Games,16,
40055,532,60,New Games,17,
40056,532,398,Slots,1,11
40057,532,106,Slots,2,12
40058,532,247,Slots,3,13
40059,532,42,Slots,4,14
40060,532,14,Slots,5,15
40061,532,145,Slots,6,
40062,532,122,Slots,7,
40063,532,287,Slots,8,
40064,532,332,Slots,9,
40065,532,375,Slots,10,
40066,532,110,Slots,11,
40067,532,115,Slots,12,
40068,532,299,Slots,13,
40069,532,323,Slots,14,
40070,532,173,Slots,15,
40071,532,12,Slots,16,
40072,532,307,Slots,17,
40073,532,328,Slots,18,
40074,532,308,Slots,19,
40075,532,385,Slots,20,
40076,532,355,Slots,21,
40077,532,6,Slots,22,
40078,532,154,Slots,23,
40079,532,274,Slots,24,
40080,532,59,Slots,25,
40081,532,255,Slots,26,
40082,532,137,Slots,27,
40083,532,221,Slots,28,
40084,532,13,Slots,29,
40085,532,372,Slots,30,
40086,532,383,Live Casino,1,16
40087,532,366,Live Casino,2,17
40088,532,319,Live Casino,3,18
40089,532,340,Live Casino,4,19
40090,532,402,Live Casino,5,20
40091,532,80,Jackpots,1,21
40092,532,53,Jackpots,2,22
40093,532,360,Jackpots,3,23
40094,532,236,Jackpots,4,24
40095,532,308,Jackpots,5,25
40096,532,375,Jackpots,6,
40097,532,131,Jackpots,7,
40098,532,40,Jackpots,8,
40099,532,152,Jackpots,9,
40100,533,177,Popular,1,1
40101,533,180,Popular,2,2
40102,533,86,Popular,3,3
40103,533,328,Popular,4,4
40104,533,244,Popular,5,5
40105,533,310,Popular,6,
40106,533,80,Popular,7,
40107,533,39,Popular,8,
40108,533,306,Popular,9,
40109,533,275,Popular,10,
40110,533,249,Popular,11,
40111,533,123,Popular,12,
40112,533,285,Popular,13,
40113,533,262,Popular,14,
40114,533,194,Popular,15,
40115,533,150,Popular,16,
40116,533,11,Popular,17,
40117,533,56,Popular,18,
40118,533,287,Popular,19,
40119,533,377,Popular,20,
40120,533,122,Popular,21,
40121,533,89,Popular,22,
40122,533,276,New Games,1,6
40123,533,156,New Games,2,7
40124,533,181,New Games,3,8
40125,533,15,New Games,4,9
40126,533,180,New Games,5,10
40127,533,203,New Games,6,
40128,533,58,New Games,7,
40129,533,313,New Games,8,
40130,533,307,New Games,9,
40131,533,32,New Games,10,
40132,533,60,New Games,11,
40133,533,343,New Games,12,
40134,533,206,New Games,13,
40135,533,253,New Games,14,
40136,533,39,New Games,15,
40137,533,30,New Games,16,
40138,533,105,New Games,17,
40139,533,255,New Games,18,
40140,533,165,Slots,1,11
40141,533,358,Slots,2,12
40142,533,180,Slots,3,13
40143,533,387,Slots,4,14
40144,533,12,Slots,5,15
40145,533,56,Slots,6,
40146,533,116,Slots,7,
40147,533,179,Slots,8,
40148,533,237,Slots,9,
40149,533,60,Slots,10,
40150,533,183,Slots,11,
40151,533,59,Slots,12,
40152,533,139,Slots,13,
40153,533,142,Slots,14,
40154,533,3,Slots,15,
40155,533,194,Slots,16,
40156,533,176,Slots,17,
40157,533,385,Slots,18,
40158,533,191,Slots,19,
40159,533,241,Slots,20,
40160,533,62,Slots,21,
40161,533,22,Slots,22,
40162,533,200,Slots,23,
40163,533,280,Slots,24,
40164,533,272,Slots,25,
40165,533,37,Slots,26,
40166,533,75,Slots,27,
40167,533,262,Slots,28,
40168,533,122,Slots,29,
40169,533,145,Slots,30,
40170,533,209,Slots,31,
40171,533,181,Slots,32,
40172,533,182,Live Casino,1,16
40173,533,403,Live Casino,2,17
40174,533,404,Live Casino,3,18
40175,533,319,Live Casino,4,19
40176,533,367,Live Casino,5,20
40177,533,401,Live Casino,6,
40178,533,212,Live Casino,7,
40179,533,407,Live Casino,8,
40180,533,357,Live Casino,9,
40181,533,339,Live Casino,10,
40182,533,406,Live Casino,11,
40183,533,133,Jackpots,1,21
40184,533,178,Jackpots,2,22
40185,533,228,Jackpots,3,23
40186,533,105,Jackpots,4,24
40187,533,142,Jackpots,5,25
40188,533,256,Jackpots,6,
40189,533,136,Jackpots,7,
40190,533,203,Jackpots,8,
40191,533,121,Jackpots,9,
40192,534,188,Popular,1,1
40193,534,173,Popular,2,2
40194,534,351,Popular,3,3
40195,534,58,Popular,4,4
40196,534,12,Popular,5,5
40197,534,379,Popular,6,
40198,534,313,Popular,7,
40199,534,336,Popular,8,
40200,534,248,Popular,9,
40201,534,321,Popular,10,
40202,534,97,Popular,11,
40203,534,390,Popular,12,
40204,534,105,Popular,13,
40205,534,178,Popular,14,
40206,534,256,Popular,15,
40207,534,346,Popular,16,
40208,534,308,Popular,17,
40209,534,325,Popular,18,
40210,534,134,Popular,19,
40211,534,149,Popular,20,
40212,534,324,Popular,21,
40213,534,363,Popular,22,
40214,534,203,New Games,1,6
40215,534,39,New Games,2,7
40216,534,267,New Games,3,8
40217,534,313,New Games,4,9
40218,534,253,New Games,5,10
40219,534,181,New Games,6,
40220,534,307,New Games,7,
40221,534,30,New Games,8,
40222,534,346,New Games,9,
40223,534,105,New Games,10,
40224,534,15,New Games,11,
40225,534,58,New Games,12,
40226,534,95,New Games,13,
40227,534,343,New Games,14,
40228,534,173,Slots,1,11
40229,534,307,Slots,2,12
40230,534,190,Slots,3,13
40231,534,347,Slots,4,14
40232,534,325,Slots,5,15
40233,534,371,Slots,6,
40234,534,15,Slots,7,
40235,534,362,Slots,8,
40236,534,43,Slots,9,
40237,534,337,Slots,10,
40238,534,277,Slots,11,
40239,534,115,Slots,12,
40240,534,312,Slots,13,
40241,534,9,Slots,14,
40242,534,351,Slots,15,
40243,534,292,Slots,16,
40244,534,69,Slots,17,
40245,534,394,Slots,18,
40246,534,138,Slots,19,
40247,534,290,Slots,20,
40248,534,378,Slots,21,
40249,534,78,Slots,22,
40250,534,119,Slots,23,
40251,534,236,Slots,24,
40252,534,181,Slots,25,
40253,534,246,Slots,26,
40254,534,344,Slots,27,
40255,534,287,Slots,28,
40256,534,198,Slots,29,
40257,534,80,Slots,30,
40258,534,406,Live Casino,1,16
40259,534,339,Live Casino,2,17
40260,534,340,Live Casino,3,18
40261,534,108,Live Casino,4,19
40262,534,300,Live Casino,5,20
40263,534,154,Jackpots,1,21
40264,534,230,Jackpots,2,22
40265,534,105,Jackpots,3,23
40266,534,136,Jackpots,4,24
40267,534,347,Jackpots,5,25
40268,534,9,Jackpots,6,
40269,534,98,Jackpots,7,
40270,534,62,Jackpots,8,
40271,534,307,Jackpots,9,
40272,534,333,Jackpots,10,
40273,535,185,Popular,1,1
40274,535,85,Popular,2,2
40275,535,121,Popular,3,3
40276,535,322,Popular,4,4
40277,535,35,Popular,5,5
40278,535,144,Popular,6,
40279,535,263,Popular,7,
40280,535,285,Popular,8,
40281,535,278,Popular,9,
40282,535,12,Popular,10,
40283,535,265,Popular,11,
40284,535,190,Popular,12,
40285,535,370,Popular,13,
40286,535,202,Popular,14,
40287,535,411,Popular,15,
40288,535,314,Popular,16,
40289,535,331,Popular,17,
40290,535,327,Popular,18,
40291,535,67,Popular,19,
40292,535,156,New Games,1,6
40293,535,39,New Games,2,7
40294,535,213,New Games,3,8
40295,535,36,New Games,4,9
40296,535,237,New Games,5,10
40297,535,395,New Games,6,
40298,535,278,New Games,7,
40299,535,159,New Games,8,
40300,535,253,New Games,9,
40301,535,116,New Games,10,
40302,535,277,New Games,11,
40303,535,41,New Games,12,
40304,535,203,New Games,13,
40305,535,336,New Games,14,
40306,535,138,New Games,15,
40307,535,316,New Games,16,
40308,535,15,New Games,17,
40309,535,222,New Games,18,
40310,535,303,Slots,1,11
40311,535,349,Slots,2,12
40312,535,76,Slots,3,13
40313,535,80,Slots,4,14
40314,535,229,Slots,5,15
40315,535,264,Slots,6,
40316,535,14,Slots,7,
40317,535,193,Slots,8,
40318,535,7,Slots,9,
40319,535,43,Slots,10,
40320,535,237,Slots,11,
40321,535,45,Slots,12,
40322,535,138,Slots,13,
40323,535,161,Slots,14,
40324,535,378,Slots,15,
40325,535,197,Slots,16,
40326,535,3,Slots,17,
40327,535,258,Slots,18,
40328,535,305,Slots,19,
40329,535,329,Slots,20,
40330,535,265,Slots,21,
40331,535,66,Slots,22,
40332,535,137,Slots,23,
40333,535,12,Slots,24,
40334,535,253,Slots,25,
40335,535,287,Slots,26,
40336,535,122,Slots,27,
40337,535,53,Slots,28,
40338,535,99,Slots,29,
40339,535,310,Slots,30,
40340,535,357,Live Casino,1,16
40341,535,363,Live Casino,2,17
40342,535,407,Live Casino,3,18
40343,535,182,Live Casino,4,19
40344,535,186,Live Casino,5,20
40345,535,23,Live Casino,6,
40346,535,172,Live Casino,7,
40347,535,276,Jackpots,1,21
40348,535,145,Jackpots,2,22
40349,535,345,Jackpots,3,23
40350,535,112,Jackpots,4,24
40351,535,389,Jackpots,5,25
40352,535,390,Jackpots,6,
40353,535,2,Jackpots,7,
40354,535,248,Jackpots,8,
40355,535,112,Jackpots,9,
40356,536,88,Popular,1,1
40357,536,272,Popular,2,2
40358,536,138,Popular,3,3
40359,536,253,Popular,4,4
40360,536,257,Popular,5,5
40361,536,64,Popular,6,
40362,536,281,Popular,7,
40363,536,129,Popular,8,
40364,536,32,Popular,9,
40365,536,12,Popular,10,
40366,536,122,Popular,11,
40367,536,270,Popular,12,
40368,536,173,Popular,13,
40369,536,60,Popular,14,
40370,536,314,Popular,15,
40371,536,280,Popular,16,
40372,536,235,Popular,17,
40373,536,164,Popular,18,
40374,536,145,New Games,1,6
40375,536,90,New Games,2,7
40376,536,362,New Games,3,8
40377,536,386,New Games,4,9
40378,536,270,New Games,5,10
40379,536,255,New Games,6,
40380,536,138,New Games,7,
40381,536,129,New Games,8,
40382,536,32,New Games,9,
40383,536,80,New Games,10,
40384,536,12,New Games,11,
40385,536,271,New Games,12,
40386,536,19,New Games,13,
40387,536,113,New Games,14,
40388,536,280,New Games,15,
40389,536,192,Slots,1,11
40390,536,338,Slots,2,12
40391,536,255,Slots,3,13
40392,536,60,Slots,4,14
40393,536,253,Slots,5,15
40394,536,123,Slots,6,
40395,536,140,Slots,7,
40396,536,45,Slots,8,
40397,536,361,Slots,9,
40398,536,386,Slots,10,
40399,536,150,Slots,11,
40400,536,29,Slots,12,
40401,536,287,Slots,13,
40402,536,314,Slots,14,
40403,536,21,Slots,15,
40404,536,113,Slots,16,
40405,536,158,Slots,17,
40406,536,88,Slots,18,
40407,536,66,Slots,19,
40408,536,246,Slots,20,
40409,536,126,Slots,21,
40410,536,58,Slots,22,
40411,536,178,Slots,23,
40412,536,333,Slots,24,
40413,536,272,Slots,25,
40414,536,17,Slots,26,
40415,536,362,Slots,27,
40416,536,282,Slots,28,
40417,536,407,Live Casino,1,16
40418,536,367,Live Casino,2,17
40419,536,172,Live Casino,3,18
40420,536,300,Live Casino,4,19
40421,536,109,Live Casino,5,20
40422,536,61,Live Casino,6,
40423,536,311,Live Casino,7,
40424,536,80,Jackpots,1,21
40425,536,324,Jackpots,2,22
